ability,theta_rad,theta_deg,intensity_norm01
Arm-Hand Steadiness,3.464478565208744,198.5,0.8642258313546387
Arm-Hand Steadiness,3.473205211468716,199.0,0.8535265687127774
Arm-Hand Steadiness,3.4819318577286875,199.5,0.8425530548566887
Arm-Hand Steadiness,3.490658503988659,200.0,0.8313231876730318
Arm-Hand Steadiness,3.4993851502486306,200.5,0.8198550103434008
Arm-Hand Steadiness,3.5081117965086026,201.00000000000003,0.8081666588542267
Arm-Hand Steadiness,3.516838442768574,201.5,0.7962763107777724
Arm-Hand Steadiness,3.5255650890285457,202.0,0.7842021355133146
Arm-Hand Steadiness,3.5342917352885173,202.5,0.7719622461585509
Arm-Hand Steadiness,3.543018381548489,203.0,0.759574653162193
Arm-Hand Steadiness,3.551745027808461,203.5,0.7470572198898808
Arm-Hand Steadiness,3.5604716740684323,204.0,0.7344276202171648
Arm-Hand Steadiness,3.569198320328404,204.5,0.7217032982455179
Arm-Hand Steadiness,3.5779249665883754,205.0,0.7089014302203737
Arm-Hand Steadiness,3.5866516128483474,205.50000000000003,0.6960388887140913
Arm-Hand Steadiness,3.595378259108319,206.0,0.6831322091216718
Arm-Hand Steadiness,3.6041049053682905,206.5,0.6701975585030481
Arm-Hand Steadiness,3.612831551628262,207.0,0.6572507067928878
Arm-Hand Steadiness,3.6215581978882336,207.5,0.6443070003870723
Arm-Hand Steadiness,3.6302848441482056,208.0,0.6313813381043625
Arm-Hand Steadiness,3.639011490408177,208.5,0.6184881495121916
Arm-Hand Steadiness,3.6477381366681487,209.0,0.6056413755969454
Arm-Hand Steadiness,3.6564647829281203,209.5,0.5928544517514945
Arm-Hand Steadiness,3.6651914291880923,210.00000000000003,0.5801402930459499
Arm-Hand Steadiness,3.673918075448064,210.5,0.5675112817416179
Arm-Hand Steadiness,3.6826447217080354,211.0,0.5549792570027472
Arm-Hand Steadiness,3.691371367968007,211.5,0.542555506755837
Arm-Hand Steadiness,3.7000980142279785,212.0,0.5302507616418584
Arm-Hand Steadiness,3.7088246604879505,212.5,0.5180751910026478
Arm-Hand Steadiness,3.717551306747922,213.0,0.5060384008388655
Arm-Hand Steadiness,3.7262779530078936,213.5,0.49414943367314923
Arm-Hand Steadiness,3.735004599267865,214.0,0.48241677024841234
Arm-Hand Steadiness,3.743731245527837,214.50000000000003,0.47084833298751405
Arm-Hand Steadiness,3.7524578917878086,215.0,0.4594514911367573
Arm-Hand Steadiness,3.76118453804778,215.5,0.44823306751179803
Arm-Hand Steadiness,3.7699111843077517,216.0,0.4371993467605961
Arm-Hand Steadiness,3.7786378305677233,216.5,0.4263560850539476
Arm-Hand Steadiness,3.7873644768276953,217.0,0.4157085211100075
Arm-Hand Steadiness,3.796091123087667,217.5,0.40526138845502585
Arm-Hand Steadiness,3.8048177693476384,218.0,0.3950189288183599
Arm-Hand Steadiness,3.81354441560761,218.5,0.3849849065557677
Arm-Hand Steadiness,3.822271061867582,219.00000000000003,0.3751626239910827
Arm-Hand Steadiness,3.8309977081275535,219.5,0.3655549375627521
Arm-Hand Steadiness,3.839724354387525,220.0,0.3561642746584506
Arm-Hand Steadiness,3.8484510006474966,220.5,0.3469926510182015
Arm-Hand Steadiness,3.857177646907468,221.0,0.3380416885842053
Arm-Hand Steadiness,3.86590429316744,221.5,0.32931263367403935
Arm-Hand Steadiness,3.8746309394274117,222.0,0.3208063753531284
Arm-Hand Steadiness,3.883357585687383,222.5,0.3125234638824754
Arm-Hand Steadiness,3.8920842319473548,223.0,0.3044641291187071
Arm-Hand Steadiness,3.9008108782073267,223.50000000000003,0.29662829874553753
Arm-Hand Steadiness,3.9095375244672983,224.0,0.28901561621890187
Arm-Hand Steadiness,3.91826417072727,224.5,0.28162545831224667
Arm-Hand Steadiness,3.9269908169872414,225.0,0.2744569521538445
Arm-Hand Steadiness,3.935717463247213,225.5,0.26750899165449155
Arm-Hand Steadiness,3.944444109507185,226.0,0.26078025323154985
Arm-Hand Steadiness,3.9531707557671565,226.5,0.25426921074397413
Arm-Hand Steadiness,3.961897402027128,227.0,0.24797414956262
Arm-Hand Steadiness,3.9706240482870996,227.5,0.24189317971074095
Arm-Hand Steadiness,3.9793506945470716,228.00000000000003,0.23602424802098745
Arm-Hand Steadiness,3.988077340807043,228.5,0.23036514926734805
Arm-Hand Steadiness,3.9968039870670147,229.0,0.22491353624316188
Arm-Hand Steadiness,4.005530633326987,229.50000000000003,0.21966692876945526
Arm-Hand Steadiness,4.014257279586958,230.0,0.214622721631234
Arm-Hand Steadiness,4.02298392584693,230.5,0.20977819145284046
Arm-Hand Steadiness,4.031710572106901,230.99999999999997,0.20513050253690682
Arm-Hand Steadiness,4.040437218366873,231.5,0.20067671170456344
Arm-Hand Steadiness,4.049163864626845,232.00000000000003,0.19641377218731856
Arm-Hand Steadiness,4.057890510886816,232.5,0.19233853663311462
Arm-Hand Steadiness,4.066617157146788,233.0,0.1884477593004336
Arm-Hand Steadiness,4.075343803406759,233.49999999999997,0.18473809752473574
Arm-Hand Steadiness,4.084070449666731,234.0,0.1812061125508284
Arm-Hand Steadiness,4.092797095926703,234.50000000000003,0.1778482698328969
Arm-Hand Steadiness,4.101523742186674,235.0,0.1746609389106714
Arm-Hand Steadiness,4.110250388446646,235.5,0.1716403929755487
Arm-Hand Steadiness,4.118977034706618,236.00000000000003,0.1687828082442814
Arm-Hand Steadiness,4.127703680966589,236.5,0.1660842632600542
Arm-Hand Steadiness,4.136430327226561,237.00000000000003,0.16354073824135798
Arm-Hand Steadiness,4.145156973486532,237.49999999999997,0.16114811459801173
Arm-Hand Steadiness,4.153883619746504,238.0,0.1589021747309741
Arm-Hand Steadiness,4.162610266006476,238.50000000000003,0.1567986022282883
Arm-Hand Steadiness,4.171336912266447,239.0,0.15483298256361974
Arm-Hand Steadiness,4.180063558526419,239.5,0.15300080439650013
Arm-Hand Steadiness,4.1887902047863905,239.99999999999997,0.15129746156463725
Arm-Hand Steadiness,4.1975168510463625,240.5,0.14971825584861817
Arm-Hand Steadiness,4.2062434973063345,241.00000000000003,0.14825840057816003
Arm-Hand Steadiness,4.214970143566306,241.5,0.1469130251368765
Arm-Hand Steadiness,4.223696789826278,242.0,0.14567718040950528
Arm-Hand Steadiness,4.232423436086249,242.49999999999997,0.1445458452018497
Arm-Hand Steadiness,4.241150082346221,243.0,0.1435139336494921
Arm-Hand Steadiness,4.249876728606193,243.50000000000003,0.1425763036168542
Arm-Hand Steadiness,4.258603374866164,244.0,0.14172776607356233
Arm-Hand Steadiness,4.267330021126136,244.5,0.14096309542054977
Arm-Hand Steadiness,4.276056667386108,245.00000000000003,0.14027704072405786
Arm-Hand Steadiness,4.284783313646079,245.5,0.13966433780187804
Arm-Hand Steadiness,4.293509959906051,246.00000000000003,0.13911972209298928
Arm-Hand Steadiness,4.302236606166022,246.49999999999997,0.13863794222934994
Arm-Hand Steadiness,4.310963252425994,247.0,0.13821377421716313
Arm-Hand Steadiness,4.319689898685966,247.50000000000003,0.13784203612459783
Arm-Hand Steadiness,4.328416544945937,248.0,0.1375176031638325
Arm-Hand Steadiness,4.337143191205909,248.5,0.1372354230475212
Arm-Hand Steadiness,4.34586983746588,248.99999999999997,0.1369905314934468
Arm-Hand Steadiness,4.354596483725852,249.5,0.13677806774630114
Arm-Hand Steadiness,4.363323129985824,250.00000000000003,0.13659328998228204
Arm-Hand Steadiness,4.372049776245795,250.5,0.13643159046053832
Arm-Hand Steadiness,4.380776422505767,251.0,0.13628851028546468
Arm-Hand Steadiness,4.389503068765738,251.49999999999997,0.13615975364542313
Arm-Hand Steadiness,4.39822971502571,252.0,0.13604120139663078
Arm-Hand Steadiness,4.406956361285682,252.50000000000003,0.13592892386566133
Arm-Hand Steadiness,4.4156830075456535,253.0,0.13581919275018392
Arm-Hand Steadiness,4.4244096538056255,253.5,0.13570849200514234
Arm-Hand Steadiness,4.4331363000655974,254.00000000000003,0.13559352761044552
Arm-Hand Steadiness,4.4418629463255686,254.5,0.1354712361262968
Arm-Hand Steadiness,4.4505895925855405,255.00000000000003,0.13533879195339618
Arm-Hand Steadiness,4.459316238845512,255.49999999999997,0.13519361322728116
Arm-Hand Steadiness,4.468042885105484,256.0,0.13503336628886542
Arm-Hand Steadiness,4.476769531365456,256.5,0.13485596868665115
Arm-Hand Steadiness,4.485496177625427,257.0,0.13465959067995398
Arm-Hand Steadiness,4.494222823885399,257.5,0.13444265522663923
Arm-Hand Steadiness,4.50294947014537,258.0,0.13420383645314674
Arm-Hand Steadiness,4.511676116405342,258.5,0.13394205661882475
Arm-Hand Steadiness,4.520402762665314,259.0,0.13365648160063245
Arm-Hand Steadiness,4.529129408925285,259.5,0.13334651493795086
Arm-Hand Steadiness,4.537856055185257,260.0,0.13301179049041628
Arm-Hand Steadiness,4.546582701445229,260.50000000000006,0.13265216377421338
Arm-Hand Steadiness,4.5553093477052,261.0,0.13226770205400515
Arm-Hand Steadiness,4.564035993965172,261.5,0.1318586732785192
Arm-Hand Steadiness,4.572762640225143,262.0,0.13142553395764195
Arm-Hand Steadiness,4.581489286485115,262.5,0.13096891608760167
Arm-Hand Steadiness,4.590215932745087,263.0,0.13048961323837743
Arm-Hand Steadiness,4.598942579005058,263.5,0.12998856592377386
Arm-Hand Steadiness,4.60766922526503,264.0,0.12946684637962783
Arm-Hand Steadiness,4.616395871525001,264.5,0.12892564287930963
Arm-Hand Steadiness,4.625122517784973,265.0,0.1283662437180458
Arm-Hand Steadiness,4.633849164044945,265.5,0.12779002099862466
Arm-Hand Steadiness,4.642575810304916,266.0,0.12719841435075835
Arm-Hand Steadiness,4.651302456564888,266.5,0.1265929147148043
Arm-Hand Steadiness,4.6600291028248595,267.0,0.12597504831774203
Arm-Hand Steadiness,4.6687557490848315,267.5,0.125346360965307
Arm-Hand Steadiness,4.6774823953448035,268.0,0.12470840276908872
Arm-Hand Steadiness,4.686209041604775,268.5,0.12406271342127037
Arm-Hand Steadiness,4.694935687864747,269.0,0.12341080812262614
Arm-Hand Steadiness,4.703662334124719,269.50000000000006,0.12275416426149507
Arm-Hand Steadiness,4.71238898038469,270.0,0.12209420893281712
Arm-Hand Steadiness,4.721115626644662,270.5,0.1214323073770709
Arm-Hand Steadiness,4.729842272904633,271.0,0.12076975240919556
Arm-Hand Steadiness,4.738568919164605,271.5,0.1201077548974316
Arm-Hand Steadiness,4.747295565424577,272.0,0.11944743534159989
Arm-Hand Steadiness,4.756022211684548,272.5,0.11878981658975357
Arm-Hand Steadiness,4.76474885794452,273.0,0.11813581772151448
Arm-Hand Steadiness,4.773475504204491,273.5,0.11748624911583805
Arm-Hand Steadiness,4.782202150464463,274.0,0.11684180871054523
Arm-Hand Steadiness,4.790928796724435,274.5,0.11620307945081927
Arm-Hand Steadiness,4.799655442984406,275.0,0.11557052791406465
Arm-Hand Steadiness,4.808382089244378,275.5,0.11494450408915959
Arm-Hand Steadiness,4.817108735504349,276.0,0.1143252422792663
Arm-Hand Steadiness,4.825835381764321,276.5,0.11371286308905489
Arm-Hand Steadiness,4.834562028024293,277.0,0.11310737644951256
Arm-Hand Steadiness,4.843288674284264,277.5,0.11250868562647363
Arm-Hand Steadiness,4.852015320544236,278.0,0.1119165921526726
Arm-Hand Steadiness,4.860741966804208,278.50000000000006,0.1113308016174974
Arm-Hand Steadiness,4.869468613064179,279.0,0.11075093024372946
Arm-Hand Steadiness,4.878195259324151,279.5,0.1101765121764029
Arm-Hand Steadiness,4.886921905584122,280.0,0.10960700740549557
Arm-Hand Steadiness,4.895648551844094,280.5,0.10904181024146672
Arm-Hand Steadiness,4.904375198104066,281.0,0.10848025826067377
Arm-Hand Steadiness,4.9131018443640375,281.5,0.10792164163639417
Arm-Hand Steadiness,4.9218284906240095,282.0,0.10736521277053973
Arm-Hand Steadiness,4.930555136883981,282.5,0.10681019614113703
Arm-Hand Steadiness,4.939281783143953,283.0,0.10625579828122121
Arm-Hand Steadiness,4.948008429403925,283.5,0.10570121780593213
Arm-Hand Steadiness,4.956735075663896,284.0,0.10514565540624952
Arm-Hand Steadiness,4.965461721923868,284.5,0.10458832372994034
Arm-Hand Steadiness,4.974188368183839,285.0,0.10402845707286607
Arm-Hand Steadiness,4.982915014443811,285.5,0.10346532080677373
Arm-Hand Steadiness,4.991641660703783,286.0,0.10289822047304305
Arm-Hand Steadiness,5.000368306963754,286.5,0.10232651047553774
Arm-Hand Steadiness,5.009094953223726,287.0,0.10174960230968912
Arm-Hand Steadiness,5.017821599483698,287.50000000000006,0.10116697226918854
Arm-Hand Steadiness,5.026548245743669,288.0,0.10057816857615538
Arm-Hand Steadiness,5.035274892003641,288.5,0.09998281788535415
Arm-Hand Steadiness,5.044001538263612,289.0,0.09938063111793849
Arm-Hand Steadiness,5.052728184523584,289.5,0.09877140858526734
Arm-Hand Steadiness,5.061454830783556,290.0,0.09815504436857111
Arm-Hand Steadiness,5.070181477043527,290.5,0.09753152992559905
Arm-Hand Steadiness,5.078908123303499,291.0,0.09690095690086069
Arm-Hand Steadiness,5.08763476956347,291.5,0.09626351912164935
Arm-Hand Steadiness,5.096361415823442,292.0,0.09561951376769168
Arm-Hand Steadiness,5.105088062083414,292.5,0.09496934170799526
Arm-Hand Steadiness,5.113814708343385,293.0,0.09431350700422944
Arm-Hand Steadiness,5.122541354603357,293.5,0.09365261558577075
Arm-Hand Steadiness,5.1312680008633285,294.0,0.09298737310733728
Arm-Hand Steadiness,5.1399946471233005,294.5,0.09231858200590713
Arm-Hand Steadiness,5.1487212933832724,295.0,0.09164713777933828
Arm-Hand Steadiness,5.1574479396432436,295.5,0.0909740245147444
Arm-Hand Steadiness,5.1661745859032155,296.0,0.09030030970020808
Arm-Hand Steadiness,5.1749012321631875,296.50000000000006,0.0896271383587894
Arm-Hand Steadiness,5.183627878423159,297.0,0.08895572654897425
Arm-Hand Steadiness,5.192354524683131,297.5,0.08828735428066971
Arm-Hand Steadiness,5.201081170943102,298.0,0.08762335790054539
Arm-Hand Steadiness,5.209807817203074,298.5,0.08696512200489569
Arm-Hand Steadiness,5.218534463463046,299.0,0.08631407094222601
Arm-Hand Steadiness,5.227261109723017,299.5,0.08567165997138369
Arm-Hand Steadiness,5.235987755982989,300.0,0.08503936614423961
Arm-Hand Steadiness,5.24471440224296,300.5,0.08441867898462314
Arm-Hand Steadiness,5.253441048502932,301.0,0.08381109103738775
Arm-Hand Steadiness,5.262167694762904,301.5,0.08321808836310728
Arm-Hand Steadiness,5.270894341022875,302.0,0.08264114105493056
Arm-Hand Steadiness,5.279620987282847,302.5,0.08208169385454213
Arm-Hand Steadiness,5.288347633542818,303.0,0.0815411569439596
Arm-Hand Steadiness,5.29707427980279,303.5,0.08102089698903052
Arm-Hand Steadiness,5.305800926062762,304.0,0.0805222285089735
Arm-Hand Steadiness,5.314527572322733,304.5,0.08004640564412728
Arm-Hand Steadiness,5.323254218582705,305.0,0.07959461439124808
Arm-Hand Steadiness,5.331980864842677,305.50000000000006,0.07916796537223661
Arm-Hand Steadiness,5.340707511102648,306.0,0.07876748719810624
Arm-Hand Steadiness,5.34943415736262,306.5,0.07839412048535761
Arm-Hand Steadiness,5.358160803622591,307.0,0.07804871257673912
Arm-Hand Steadiness,5.366887449882563,307.5,0.07773201301268665
Arm-Hand Steadiness,5.375614096142535,308.0,0.07744466979361628
Arm-Hand Steadiness,5.3843407424025065,308.5,0.07718722646672999
Arm-Hand Steadiness,5.3930673886624785,309.0,0.07696012006416669
Arm-Hand Steadiness,5.40179403492245,309.5,0.07676367991224486
Arm-Hand Steadiness,5.410520681182422,310.0,0.07659812732427426
Arm-Hand Steadiness,5.419247327442394,310.5,0.07646357618203677
Arm-Hand Steadiness,5.427973973702365,311.0,0.0763600344036179
Arm-Hand Steadiness,5.436700619962337,311.5,0.07628740628789481
Arm-Hand Steadiness,5.445427266222308,312.0,0.07624549571871551
Arm-Hand Steadiness,5.45415391248228,312.5,0.07623401020471877
Arm-Hand Steadiness,5.462880558742252,313.0,0.07625256572390439
Arm-Hand Steadiness,5.471607205002223,313.5,0.07630069233553806
Arm-Hand Steadiness,5.480333851262195,314.0,0.07637784051582112
Arm-Hand Steadiness,5.489060497522167,314.50000000000006,0.07648338816802416
Arm-Hand Steadiness,5.497787143782138,315.0,0.07661664825252447
Arm-Hand Steadiness,5.50651379004211,315.5,0.0767768769774396
Arm-Hand Steadiness,5.515240436302081,316.0,0.07696328248634292
Arm-Hand Steadiness,5.523967082562053,316.5,0.0771750339759104
Arm-Hand Steadiness,5.532693728822025,317.0,0.07741127117329802
Arm-Hand Steadiness,5.541420375081996,317.5,0.07767111410059117
Arm-Hand Steadiness,5.550147021341968,318.0,0.0779536730518131
Arm-Hand Steadiness,5.558873667601939,318.5,0.07825805870671333
Arm-Hand Steadiness,5.567600313861911,319.0,0.07858339230487899
Arm-Hand Steadiness,5.576326960121883,319.5,0.07892881580359362
Arm-Hand Steadiness,5.585053606381854,320.0,0.0792935019433003
Arm-Hand Steadiness,5.593780252641826,320.5,0.07967666414546665
Arm-Hand Steadiness,5.602506898901797,321.0,0.08007756616908075
Arm-Hand Steadiness,5.611233545161769,321.5,0.08049553145388746
Arm-Hand Steadiness,5.619960191421741,322.0,0.08092995208076922
Arm-Hand Steadiness,5.6286868376817125,322.5,0.08138029728234865
Arm-Hand Steadiness,5.6374134839416845,323.0,0.08184612143990153
Arm-Hand Steadiness,5.6461401302016565,323.50000000000006,0.08232707150598008
Arm-Hand Steadiness,5.654866776461628,324.0,0.08282289379572384
Arm-Hand Steadiness,5.6635934227216,324.5,0.08333344009363695
Arm-Hand Steadiness,5.672320068981571,325.0,0.08385867302661094
Arm-Hand Steadiness,5.681046715241543,325.5,0.08439867065813353
Arm-Hand Steadiness,5.689773361501515,326.0,0.08495363026292033
Arm-Hand Steadiness,5.698500007761486,326.5,0.08552387124561796
Arm-Hand Steadiness,5.707226654021458,327.0,0.08610983717172406
Arm-Hand Steadiness,5.715953300281429,327.5,0.08671209688344023
Arm-Hand Steadiness,5.724679946541401,328.0,0.08733134467780684
Arm-Hand Steadiness,5.733406592801373,328.5,0.08796839952913836
Arm-Hand Steadiness,5.742133239061344,329.0,0.08862420334249776
Arm-Hand Steadiness,5.750859885321316,329.5,0.08929981822969331
Arm-Hand Steadiness,5.759586531581287,330.0,0.0899964228040568
Arm-Hand Steadiness,5.768313177841259,330.5,0.09071530749507198
Arm-Hand Steadiness,5.777039824101231,331.0,0.09145786888875106
Arm-Hand Steadiness,5.785766470361202,331.5,0.09222560310452245
Arm-Hand Steadiness,5.794493116621174,332.0,0.09302009822428281
Arm-Hand Steadiness,5.803219762881146,332.50000000000006,0.09384302579418576
Arm-Hand Steadiness,5.811946409141117,333.0,0.09469613142469119
Arm-Hand Steadiness,5.820673055401089,333.5,0.0955812245193705
Arm-Hand Steadiness,5.82939970166106,334.0,0.09650016716795937
Arm-Hand Steadiness,5.838126347921032,334.5,0.0974548622441619
Arm-Hand Steadiness,5.846852994181004,335.0,0.09844724075372016
Arm-Hand Steadiness,5.8555796404409755,335.5,0.09947924848327198
Arm-Hand Steadiness,5.8643062867009474,336.0,0.1005528320054986
Arm-Hand Steadiness,5.8730329329609186,336.5,0.10166992410099568
Arm-Hand Steadiness,5.8817595792208905,337.0,0.10283242866217106
Arm-Hand Steadiness,5.8904862254808625,337.5,0.10404220514923393
Arm-Hand Steadiness,5.899212871740834,338.0,0.1053010526729844
Arm-Hand Steadiness,5.907939518000806,338.5,0.1066106937835852
Arm-Hand Steadiness,5.916666164260777,339.0,0.10797275804877249
Arm-Hand Steadiness,5.925392810520749,339.5,0.10938876550899994
Arm-Hand Steadiness,5.934119456780721,340.0,0.11086011010075351
Arm-Hand Steadiness,5.942846103040692,340.5,0.11238804314270111
Arm-Hand Steadiness,5.951572749300664,341.0,0.11397365698238106
Arm-Hand Steadiness,5.960299395560636,341.50000000000006,0.1156178689037557
Arm-Hand Steadiness,5.969026041820607,342.0,0.11732140539811113
Arm-Hand Steadiness,5.977752688080579,342.5,0.11908478690241706
Arm-Hand Steadiness,5.98647933434055,343.0,0.1209083131103318
Arm-Hand Steadiness,5.995205980600522,343.5,0.12279204896151243
