onet_code,xi,chi,skill,value,value_norm01_global
25-2056.00,5.964718734460243,0.4649199159644549,Social Perceptiveness,4.25,1.0
25-2057.00,5.830810372798077,0.5072015708102238,Social Perceptiveness,4.0,0.970873786407767
25-2058.00,5.860918438426841,0.5186088834086378,Social Perceptiveness,4.0,0.970873786407767
25-2059.01,6.109883127050006,0.4126090807167229,Social Perceptiveness,4.12,1.0
25-3011.00,5.86045338151133,0.5277754060515581,Social Perceptiveness,3.75,0.9101941747572815
25-3021.00,5.875576911044647,0.4953407347515682,Social Perceptiveness,3.25,0.7888349514563107
25-3031.00,5.480580301118097,0.5257684143635885,Social Perceptiveness,3.62,0.8786407766990292
25-3041.00,5.935022074877105,0.495376441070931,Social Perceptiveness,3.12,0.7572815533980582
25-4011.00,6.008563313959922,0.301928209060227,Social Perceptiveness,2.88,0.6990291262135921
25-4012.00,6.118394411478684,0.4348177040610203,Social Perceptiveness,3.38,0.8203883495145631
25-4013.00,4.681259971903234,0.016486199554414,Social Perceptiveness,3.0,0.7281553398058253
25-4022.00,5.774632007685157,0.3437274147895418,Social Perceptiveness,3.12,0.7572815533980582
25-4031.00,5.172100221359254,0.343059317313056,Social Perceptiveness,2.88,0.6990291262135921
25-9021.00,0.1526077607805149,0.4010032765778244,Social Perceptiveness,4.0,0.970873786407767
25-9031.00,6.0835483160202815,0.5710605151770259,Social Perceptiveness,4.0,0.970873786407767
25-9042.00,5.494719668077533,0.4815853905551077,Social Perceptiveness,3.38,0.8203883495145631
25-9043.00,5.509078908913577,0.4802461973443068,Social Perceptiveness,3.38,0.8203883495145631
25-9044.00,5.644519848963385,0.4647761726549437,Social Perceptiveness,3.12,0.7572815533980582
27-1011.00,0.1820011889384758,0.1837201786498039,Social Perceptiveness,3.38,0.8203883495145631
27-1012.00,3.5240191463096937,0.1341939192145186,Social Perceptiveness,3.0,0.7281553398058253
27-1013.00,5.209059347509852,0.0983128177304097,Social Perceptiveness,2.75,0.6674757281553398
27-1014.00,2.3144113308496013,0.0247988849058478,Social Perceptiveness,2.88,0.6990291262135921
27-1021.00,1.50463158320825,0.3300994731668532,Social Perceptiveness,3.25,0.7888349514563107
27-1022.00,1.39939816948501,0.0449945935876663,Social Perceptiveness,3.75,0.9101941747572815
27-1023.00,4.6157218764613575,0.3719687063950669,Social Perceptiveness,3.0,0.7281553398058253
27-1024.00,0.4251804767048106,0.034631154637203,Social Perceptiveness,3.0,0.7281553398058253
27-1025.00,1.0467051642752945,0.1793080896767041,Social Perceptiveness,3.25,0.7888349514563107
27-1026.00,4.459459760557692,0.2186604311230837,Social Perceptiveness,2.88,0.6990291262135921
27-1027.00,1.7179355183252558,0.0233980956700391,Social Perceptiveness,3.12,0.7572815533980582
27-2011.00,5.122717041603321,0.2287977803278502,Social Perceptiveness,3.75,0.9101941747572815
27-2012.00,6.071598669958998,0.1423700162944265,Social Perceptiveness,3.88,0.9417475728155339
27-2012.03,5.873963113491617,0.2381626601595345,Social Perceptiveness,3.88,0.9417475728155339
27-2012.04,5.534835947671985,0.241134405517981,Social Perceptiveness,3.75,0.9101941747572815
27-2012.05,3.0293527335599046,0.0838094372703166,Social Perceptiveness,3.62,0.8786407766990292
27-2021.00,6.040647137241384,0.2391378411621631,Social Perceptiveness,3.0,0.7281553398058253
27-2022.00,6.04222512480268,0.3606320631843754,Social Perceptiveness,4.0,0.970873786407767
27-2023.00,6.259596455131482,0.1607129332675586,Social Perceptiveness,2.75,0.6674757281553398
27-2031.00,5.479273099295988,0.1992401838776465,Social Perceptiveness,3.0,0.7281553398058253
27-2032.00,5.813449511695222,0.2076707178257437,Social Perceptiveness,3.88,0.9417475728155339
27-2041.00,5.86658987292504,0.0944322220200836,Social Perceptiveness,3.62,0.8786407766990292
27-2042.00,5.472523339838549,0.1989977722689181,Social Perceptiveness,3.12,0.7572815533980582
27-3011.00,5.558211258494691,0.2543175348706386,Social Perceptiveness,3.75,0.9101941747572815
27-3031.00,6.2710998978844845,0.4621162640866856,Social Perceptiveness,4.12,1.0
27-3041.00,5.969767289222943,0.2000043207488582,Social Perceptiveness,3.5,0.8495145631067961
27-3042.00,1.0734381480031556,0.1198120056733406,Social Perceptiveness,2.75,0.6674757281553398
27-3043.00,0.1900390522769169,0.3486608822904262,Social Perceptiveness,3.12,0.7572815533980582
27-3043.05,6.052417750430905,0.2458149952479385,Social Perceptiveness,3.5,0.8495145631067961
27-3091.00,0.1548390567076126,0.2215219329151614,Social Perceptiveness,3.62,0.8786407766990292
27-3092.00,5.133080515034269,0.2148703385186707,Social Perceptiveness,2.25,0.5461165048543689
27-4011.00,3.843196663130671,0.0889053621652639,Social Perceptiveness,3.0,0.7281553398058253
27-4012.00,3.046009875978013,0.1651351798827433,Social Perceptiveness,3.0,0.7281553398058253
27-4014.00,3.0383057482530043,0.1945353784682389,Social Perceptiveness,3.0,0.7281553398058253
27-4021.00,3.449862633132294,0.1178372279555783,Social Perceptiveness,3.0,0.7281553398058253
27-4031.00,3.141550516773479,0.1967375025317111,Social Perceptiveness,3.12,0.7572815533980582
27-4032.00,3.0798956076888437,0.1093313454359881,Social Perceptiveness,2.88,0.6990291262135921
29-1011.00,0.1367218351861222,0.2782746532371201,Social Perceptiveness,3.88,0.9417475728155339
29-1021.00,5.5606003654875416,0.0524407634155847,Social Perceptiveness,3.75,0.9101941747572815
29-1022.00,4.9140246329995145,0.1324987402841333,Social Perceptiveness,3.88,0.9417475728155339
29-1023.00,6.131590763971901,0.1110353343577412,Social Perceptiveness,3.88,0.9417475728155339
29-1024.00,3.9924865388359785,0.0683108077939645,Social Perceptiveness,3.5,0.8495145631067961
29-1031.00,0.3134025924497729,0.4282555782204753,Social Perceptiveness,4.25,1.0
29-1041.00,0.0114902194268436,0.2097828480743261,Social Perceptiveness,3.88,0.9417475728155339
29-1051.00,6.180296061332774,0.275812623250258,Social Perceptiveness,4.0,0.970873786407767
29-1071.00,0.0881991345617762,0.2818636713857794,Social Perceptiveness,4.12,1.0
29-1071.01,0.250080441557057,0.1235824394380656,Social Perceptiveness,3.62,0.8786407766990292
29-1081.00,5.192123066899784,0.1597693086112672,Social Perceptiveness,4.12,1.0
29-1122.00,6.262543285393475,0.3373610533949416,Social Perceptiveness,4.0,0.970873786407767
29-1122.01,6.235023111661424,0.3884301116530124,Social Perceptiveness,4.0,0.970873786407767
29-1123.00,0.228202695498829,0.3181696109049729,Social Perceptiveness,4.0,0.970873786407767
29-1124.00,5.816758248748575,0.0525341494046939,Social Perceptiveness,3.62,0.8786407766990292
29-1125.00,0.0395191499627409,0.4710614228318798,Social Perceptiveness,4.12,1.0
29-1126.00,0.2965759684835118,0.1229101011616137,Social Perceptiveness,3.75,0.9101941747572815
29-1127.00,0.1069894643843621,0.4382181975184752,Social Perceptiveness,4.25,1.0
29-1128.00,0.5957860001909677,0.2929144234981719,Social Perceptiveness,3.88,0.9417475728155339
29-1129.01,0.074645471947321,0.4315322415500066,Social Perceptiveness,4.88,1.0
29-1129.02,0.3094107520658489,0.4176996311227449,Social Perceptiveness,4.5,1.0
29-1131.00,0.1976597540649229,0.2550429958291027,Social Perceptiveness,3.88,0.9417475728155339
29-1141.00,0.1004882188156619,0.3329918539721487,Social Perceptiveness,4.38,1.0
29-1141.01,0.0786226912692694,0.34227406570587,Social Perceptiveness,4.75,1.0
29-1141.02,0.169366683509951,0.4519280597675216,Social Perceptiveness,4.88,1.0
29-1141.03,0.4234471348707064,0.271555934957323,Social Perceptiveness,4.12,1.0
29-1141.04,0.1701184103050311,0.5389456289248785,Social Perceptiveness,4.25,1.0
29-1151.00,0.2284493288725316,0.1031430999281043,Social Perceptiveness,3.88,0.9417475728155339
29-1161.00,6.229022864991756,0.4006378488492135,Social Perceptiveness,4.12,1.0
29-1171.00,0.0834959969634943,0.4551202479508598,Social Perceptiveness,4.62,1.0
29-1181.00,0.1549728961440712,0.3522797099985592,Social Perceptiveness,4.5,1.0
29-1211.00,6.282286354901725,0.2212584085719257,Social Perceptiveness,3.75,0.9101941747572815
29-1213.00,0.2294548602964587,0.2965705324273471,Social Perceptiveness,4.0,0.970873786407767
29-1214.00,0.195704812271081,0.3125455353618612,Social Perceptiveness,4.75,1.0
29-1215.00,0.0778141285860616,0.4300939219788117,Social Perceptiveness,3.88,0.9417475728155339
29-1216.00,0.1493323034467844,0.3939957455393187,Social Perceptiveness,4.0,0.970873786407767
29-1217.00,0.2840402608892227,0.4373577655678421,Social Perceptiveness,4.62,1.0
29-1218.00,0.0954733814351888,0.3877450789938165,Social Perceptiveness,4.0,0.970873786407767
29-1221.00,0.0627860559219104,0.4581779477727477,Social Perceptiveness,4.0,0.970873786407767
29-1222.00,0.7680241604628214,0.4238476871164132,Social Perceptiveness,3.5,0.8495145631067961
29-1223.00,0.1549334619370951,0.4885915304064832,Social Perceptiveness,5.38,1.0
29-1224.00,0.5232934941937828,0.3615307303925723,Social Perceptiveness,4.12,1.0
29-1229.01,0.220450367392218,0.4080123301572923,Social Perceptiveness,4.12,1.0
29-1229.02,6.03877224015323,0.4404958840072958,Social Perceptiveness,4.88,1.0
29-1229.03,0.2267444228357163,0.1840271819060462,Social Perceptiveness,3.88,0.9417475728155339
29-1229.04,0.5402695001281204,0.303711600234158,Social Perceptiveness,4.5,1.0
29-1229.05,0.5311895995704654,0.5678369303658868,Social Perceptiveness,4.88,1.0
29-1229.06,0.273396129640054,0.3635590172937036,Social Perceptiveness,4.25,1.0
29-1241.00,0.1725415850526838,0.3132638360908497,Social Perceptiveness,4.12,1.0
29-1291.00,0.0806880660084953,0.2273385976044765,Social Perceptiveness,3.88,0.9417475728155339
29-1292.00,5.717136156658347,0.0770398958440665,Social Perceptiveness,3.0,0.7281553398058253
29-1299.01,0.1394802592491123,0.3210113848730574,Social Perceptiveness,4.62,1.0
29-1299.02,0.4561645847794168,0.3348197412217752,Social Perceptiveness,4.0,0.970873786407767
29-2011.00,1.5023170918275777,0.3591581470494813,Social Perceptiveness,3.25,0.7888349514563107
29-2011.01,1.2511483520261015,0.1653806316260279,Social Perceptiveness,3.0,0.7281553398058253
29-2011.02,1.285945152485701,0.2077579001789034,Social Perceptiveness,3.0,0.7281553398058253
29-2011.04,2.331214456695181,0.0794906113623001,Social Perceptiveness,2.88,0.6990291262135921
29-2012.00,1.7784846155365464,0.3884129768765028,Social Perceptiveness,2.88,0.6990291262135921
29-2012.01,3.363480777125064,0.2058481752767267,Social Perceptiveness,2.38,0.5776699029126213
29-2031.00,1.730929964592952,0.1297034565132512,Social Perceptiveness,3.25,0.7888349514563107
29-2032.00,0.4175526746759958,0.0596759341533859,Social Perceptiveness,3.12,0.7572815533980582
29-2033.00,1.5442790221877305,0.178636071280817,Social Perceptiveness,3.62,0.8786407766990292
29-2034.00,2.8489971853004774,0.0161306000482343,Social Perceptiveness,3.12,0.7572815533980582
29-2035.00,1.7690322003941112,0.0944120905562526,Social Perceptiveness,3.12,0.7572815533980582
29-2036.00,1.503118032654405,0.1565557200873154,Social Perceptiveness,3.62,0.8786407766990292
29-2051.00,0.1042700735218774,0.3529800786959569,Social Perceptiveness,3.12,0.7572815533980582
29-2052.00,4.582796507956658,0.2873635158455013,Social Perceptiveness,3.12,0.7572815533980582
29-2053.00,5.786067380679453,0.3784518144825298,Social Perceptiveness,4.25,1.0
29-2055.00,3.9795309470771087,0.2712986446147074,Social Perceptiveness,3.0,0.7281553398058253
29-2056.00,4.790326999725889,0.1427088733057311,Social Perceptiveness,3.0,0.7281553398058253
29-2057.00,2.2100278169309147,0.0508236325261482,Social Perceptiveness,3.0,0.7281553398058253
29-2061.00,5.058764592872087,0.1905167129422737,Social Perceptiveness,4.25,1.0
29-2081.00,4.349077530550142,0.1698230412972297,Social Perceptiveness,3.0,0.7281553398058253
29-2091.00,1.630508891663729,0.0579089787251363,Social Perceptiveness,4.12,1.0
29-2092.00,0.2508924851791057,0.1341661816792186,Social Perceptiveness,3.25,0.7888349514563107
29-2099.01,1.3747132264165691,0.2514670695065764,Social Perceptiveness,3.12,0.7572815533980582
29-2099.05,1.2308584984711164,0.103528731271935,Social Perceptiveness,3.25,0.7888349514563107
29-2099.08,6.211415074401345,0.5733043920986706,Social Perceptiveness,4.0,0.970873786407767
29-9091.00,5.994507199603037,0.2193442522506934,Social Perceptiveness,4.0,0.970873786407767
29-9092.00,0.3325408093849978,0.5267750163201403,Social Perceptiveness,4.0,0.970873786407767
29-9093.00,3.929084023874794,0.232753336409295,Social Perceptiveness,3.38,0.8203883495145631
29-9099.01,0.0073591000879568,0.3262840287849968,Social Perceptiveness,4.88,1.0
31-1121.00,5.211584596228508,0.341144085690406,Social Perceptiveness,3.25,0.7888349514563107
31-1122.00,5.566215462093154,0.3856309474224317,Social Perceptiveness,3.12,0.7572815533980582
31-1131.00,4.959392440904493,0.2328866852150191,Social Perceptiveness,3.25,0.7888349514563107
31-1132.00,4.356936466197263,0.3060726809782104,Social Perceptiveness,2.5,0.6067961165048543
31-1133.00,5.442298801279307,0.393791191337461,Social Perceptiveness,4.12,1.0
31-2011.00,5.867035636521633,0.293127244137682,Social Perceptiveness,3.88,0.9417475728155339
31-2012.00,5.579122882193684,0.2889777864274842,Social Perceptiveness,3.5,0.8495145631067961
31-2021.00,5.243087397748602,0.127599709920627,Social Perceptiveness,3.75,0.9101941747572815
31-2022.00,4.537425852335527,0.2307665476751728,Social Perceptiveness,3.38,0.8203883495145631
31-9011.00,5.865377904750556,0.237139340491243,Social Perceptiveness,3.25,0.7888349514563107
31-9091.00,4.506094643593131,0.2340146981239244,Social Perceptiveness,3.0,0.7281553398058253
31-9092.00,5.0356458341385135,0.2572391168880428,Social Perceptiveness,3.88,0.9417475728155339
31-9093.00,3.3206244507918017,0.2330236295339938,Social Perceptiveness,2.62,0.6359223300970874
31-9094.00,5.944062422160559,0.211913968199386,Social Perceptiveness,2.75,0.6674757281553398
31-9095.00,4.517678948118852,0.4170498966186839,Social Perceptiveness,2.88,0.6990291262135921
31-9096.00,4.895229618140688,0.1741454223406031,Social Perceptiveness,3.0,0.7281553398058253
31-9097.00,1.3334341829021903,0.0545776171599165,Social Perceptiveness,3.25,0.7888349514563107
31-9099.01,6.268553096897525,0.2609727695199347,Social Perceptiveness,3.88,0.9417475728155339
31-9099.02,3.302485376980417,0.0746696819826702,Social Perceptiveness,3.12,0.7572815533980582
33-1011.00,5.635776065527407,0.2488529999316582,Social Perceptiveness,4.0,0.970873786407767
33-1012.00,5.875745284968507,0.3292717824007959,Social Perceptiveness,4.0,0.970873786407767
33-1021.00,0.4974937362059881,0.0660364631158828,Social Perceptiveness,3.5,0.8495145631067961
33-1091.00,5.779314000554585,0.1637624713190984,Social Perceptiveness,3.5,0.8495145631067961
33-2011.00,3.4454849040622206,0.1068982947598956,Social Perceptiveness,3.62,0.8786407766990292
33-2021.00,1.100718864459857,0.2482084237467347,Social Perceptiveness,3.12,0.7572815533980582
33-2022.00,1.689979610107864,0.0335684393062439,Social Perceptiveness,2.88,0.6990291262135921
33-3011.00,5.0642597662740885,0.3922699895578678,Social Perceptiveness,3.38,0.8203883495145631
33-3012.00,5.195624609733253,0.2919025570354377,Social Perceptiveness,3.75,0.9101941747572815
33-3021.00,0.3102949639951508,0.199099657426895,Social Perceptiveness,3.88,0.9417475728155339
33-3021.02,0.441420350094098,0.1055232927788373,Social Perceptiveness,3.0,0.7281553398058253
33-3021.06,0.9095027065114484,0.3677490257861568,Social Perceptiveness,3.12,0.7572815533980582
33-3031.00,0.2790353255960227,0.2448863943620351,Social Perceptiveness,3.5,0.8495145631067961
33-3041.00,4.545071777214222,0.2162613587331177,Social Perceptiveness,2.88,0.6990291262135921
33-3051.00,5.903111436168631,0.2150775894009764,Social Perceptiveness,4.0,0.970873786407767
33-3051.04,0.2830288516758523,0.1171656695298026,Social Perceptiveness,3.38,0.8203883495145631
33-3052.00,0.3293608005042068,0.1270180925989579,Social Perceptiveness,3.25,0.7888349514563107
33-9011.00,5.655813360176913,0.248384066235094,Social Perceptiveness,3.0,0.7281553398058253
33-9021.00,0.6623308908559814,0.2627111469337741,Social Perceptiveness,3.5,0.8495145631067961
33-9031.00,0.805585441498137,0.2154920811993843,Social Perceptiveness,2.88,0.6990291262135921
33-9032.00,4.586766371653868,0.1507286371080607,Social Perceptiveness,3.12,0.7572815533980582
33-9091.00,5.113158439906757,0.2034351889568687,Social Perceptiveness,2.5,0.6067961165048543
33-9092.00,5.842537507804879,0.1103564678026104,Social Perceptiveness,3.25,0.7888349514563107
33-9093.00,4.193890399919631,0.1192133434776953,Social Perceptiveness,3.0,0.7281553398058253
33-9099.02,0.6179749362031001,0.2360998048936476,Social Perceptiveness,3.12,0.7572815533980582
35-1011.00,5.643120258091473,0.0752793309733269,Social Perceptiveness,3.75,0.9101941747572815
35-1012.00,5.141237872013504,0.1883954965899209,Social Perceptiveness,3.62,0.8786407766990292
35-2011.00,4.239471702632358,0.4037960258659255,Social Perceptiveness,2.62,0.6359223300970874
35-2012.00,4.461263964587485,0.2084710347866305,Social Perceptiveness,2.88,0.6990291262135921
35-2013.00,5.010053023166474,0.337776288543529,Social Perceptiveness,3.0,0.7281553398058253
35-2014.00,4.246994159081347,0.2407633179210899,Social Perceptiveness,2.62,0.6359223300970874
35-2015.00,4.360362733704395,0.5062983601472341,Social Perceptiveness,2.5,0.6067961165048543
35-2021.00,4.300785164844014,0.4442796147257701,Social Perceptiveness,2.12,0.5145631067961165
35-3011.00,4.61238095375224,0.4159129284582378,Social Perceptiveness,3.0,0.7281553398058253
35-3023.00,4.525088872822339,0.5141403711329995,Social Perceptiveness,2.0,0.4854368932038835
35-3023.01,4.406239392925931,0.4128264774347699,Social Perceptiveness,2.62,0.6359223300970874
